date,open,high,low,close,volume,log_close,log_return,pct_return,cum_log_return,cum_pct_return,slope,slope_zscore,slope_fast,slope_slow,slope_fast_zscore,slope_slow_zscore,sma_fast,sma_slow,volatility,vol_percentile,vol_trend,rsi,returns_zscore,ulcer_index,trend_signal,regime_signal,vol_adj_signal,vol_mom_signal,mr_signal,ulcer_signal,raw_signal,constrained_signal,signal,exposure,asset_return,position_change,transaction_costs,gross_return,strategy_return,equity,bh_equity,peak,drawdown,bh_drawdown
2011-02-09,133.19,133.39,132.49,133.07,10181200,4.890875305555651,-0.0005259006169060498,-0.000525762355415349,-0.03637837960155377,-0.0357246376811593,,,-0.18407354965136116,,,,131.714,,0.1650255100664344,,,55.3848044618355,0.015461167475412006,0.033059864567090536,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005259006169060498,0.0,0.0,-0.0,-0.0,100000.0,96296.10207582827,100000.0,0.0,-0.03703897924171731
2011-02-10,132.11,133.31,132.0,132.85,8105100,4.8892206722058225,-0.001654633349828849,-0.0016532651987675173,-0.038033012951382617,-0.03731884057971002,,,-0.0409278435878614,,,,131.58350000000002,,0.16408604001044358,,,53.448181950071266,-0.0659653298860738,0.03018411061405596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001654633349828849,0.0,0.0,-0.0,-0.0,100000.0,96136.76733387509,100000.0,0.0,-0.0386323266612491
2011-02-11,133.01,133.44,132.09,132.32,9889300,4.885223231275381,-0.00399744093044152,-0.0039894617990214876,-0.04203045388182414,-0.041159420289854975,,,0.05356593802397973,,,,131.497,,0.16069589854617475,,,48.71336120934183,-0.3307315592171355,0.028505106998386126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00399744093044152,0.0,0.0,-0.0,-0.0,100000.0,95752.46628521432,100000.0,0.0,-0.04247533714785677
2011-02-14,132.95,133.38,132.7,132.95,8702400,4.889973117689029,0.004749886413647708,0.004761185006045832,-0.03728056746817643,-0.036594202898550754,,,0.12950724125260837,,,,131.51,,0.1576470650057365,,-0.0021784990550126736,54.269683146420746,0.4684410810607661,0.026473593710486378,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004749886413647708,0.0,0.0,0.0,0.0,100000.0,96207.27962389572,100000.0,0.0,-0.03792720376104276
2011-02-15,133.86,134.17,133.63,133.97,10112800,4.8976158942888945,0.007642776599865897,0.007672057164347601,-0.029637790868310532,-0.029202898550724554,,,0.2543493150912541,,,,131.53699999999998,,0.15877288093751563,,0.0005633471146524586,61.967175589565294,0.7439528655601186,0.025077386735016235,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007642776599865897,0.0,0.0,0.0,0.0,100000.0,96942.57036934198,100000.0,0.0,-0.030574296306580217
2011-02-16,134.25,134.86,133.45,134.1,12824100,4.898585790287632,0.0009698959987378686,0.0009703664999627382,-0.028667894869572663,-0.028260869565217228,,,0.3897910410962686,,,,131.556,,0.15863248653408696,,-0.003592010429695701,62.88587899632072,0.08285972476562953,0.02020287845430886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009698959987378686,0.0,0.0,0.0,0.0,100000.0,97036.59458045058,100000.0,0.0,-0.029634054195494246
2011-02-17,134.76,135.16,134.47,135.04,11332100,4.905571030847647,0.006985240560014816,0.007009694258016452,-0.021682654309557847,-0.021449275362318665,,,0.4736040733244061,,,,131.748,,0.14305303470936662,,-0.009892237650581556,69.11106212967451,0.615084767497001,0.017427165062543257,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006985240560014816,0.0,0.0,0.0,0.0,100000.0,97714.41853671965,100000.0,0.0,-0.022855814632803523
2011-02-18,135.18,135.8,134.88,135.41,15890800,4.908307212994733,0.0027361821470854863,0.0027399289099525603,-0.01894647216247236,-0.018768115942028873,,,0.5511764377884033,,,,131.967,,0.14274482815872216,,-0.014984542905135925,71.29758099985347,0.12145541882946187,0.013493217372756636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027361821470854863,0.0,0.0,0.0,0.0,100000.0,97981.78298423266,100000.0,0.0,-0.02018217015767339
2011-02-22,136.9,137.22,136.19,136.29,16678900,4.914784968439421,0.006477755444688427,0.006498781478472715,-0.012468716717783934,-0.012391304347826093,,,0.6192107108403027,,,,132.2635,,0.14138139566938415,,-0.019197408526092058,75.96631809176743,0.47758910361434415,0.009875971630479296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006477755444688427,0.0,0.0,0.0,0.0,100000.0,98616.48501243905,100000.0,0.0,-0.013835149875609496
2011-02-23,136.96,138.2,136.92,137.51,15692800,4.923696641734853,0.008911673295432188,0.008951500476924279,-0.0035570434223517466,-0.0035507246376811352,,,0.6945256478045698,,,,132.63400000000001,,0.1423610334336447,,-0.019614441375806563,80.92866460859955,0.6848882051115187,0.006783706503937571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008911673295432188,0.0,0.0,0.0,0.0,100000.0,99495.32290841379,100000.0,0.0,-0.005046770915862144
2011-02-24,138.04,138.14,135.73,136.48,18791200,4.916178083743369,-0.007518557991484265,-0.0074903643371391215,-0.011075601413836011,-0.011014492753623206,,,0.7540700801819075,,,,132.89999999999998,,0.14536011059857465,,-0.017679637855993403,67.37671151340308,-1.0381942606903545,0.006387250105185948,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007518557991484265,0.0,0.0,-0.0,-0.0,100000.0,98747.26155324542,100000.0,0.0,-0.01252738446754578
2011-02-25,137.21,137.74,136.77,137.38,10352800,4.922750808785736,0.006572725042366834,0.006594372801875803,-0.004502876371469178,-0.00449275362318835,,,0.7229954161394931,,,,133.3725,,0.1055293674025274,,-0.029826029327498494,72.08896503563292,0.4526881592098096,0.004889691957998429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006572725042366834,0.0,0.0,0.0,0.0,100000.0,99396.30015212159,100000.0,0.0,-0.00603699847878408
2011-02-28,137.61,138.14,137.03,137.66,8851000,4.924786876970218,0.0020360681844824313,0.002038142378803398,-0.0024668081869867464,-0.0024637681159418445,,,0.7446716883764914,,,,133.7415,,0.09028633575121055,,-0.04586679102879559,73.4648613300795,-0.12641337240420025,0.0026990615152214397,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020360681844824313,0.0,0.0,0.0,0.0,100000.0,99598.67779651658,100000.0,0.0,-0.00401322203483418
2011-03-01,138.57,140.03,138.49,140.03,15836900,4.941856685367686,0.017069808397467412,0.01721633008862411,0.014603000210480666,0.014710144927536417,,,0.7943771684826959,,,,134.24949999999998,,0.10067487195537525,,-0.05382396661088476,82.08835776387451,2.0977353394411082,0.0026990615152214397,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017069808397467412,0.0,0.0,0.0,0.0,100000.0,101298.80814314423,100000.0,0.0,0.0
2011-03-02,140.24,140.55,139.48,139.92,15726500,4.941070830710347,-0.0007858546573391578,-0.0007855459544384713,0.013817145553141508,0.013913043478260834,,,0.8411019543042766,,,,134.7055,,0.10108446322447545,,-0.05633018643679097,80.68411462500012,-0.6526547099967288,0.0027035653612201885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007858546573391578,0.0,0.0,-0.0,-0.0,100000.0,101219.20200298203,100000.0,0.0,-0.000785854657339192
2011-03-03,138.77,139.13,137.57,138.09,16490200,4.92790564649726,-0.013165184213086434,-0.013078902229845535,0.0006519613400550739,0.0006521739130436188,,,0.8042291961882473,,,,135.0875,,0.11526539376250296,,-0.04646616706314913,60.73906378379984,-2.2050521259218097,0.004547554175532198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013165184213086434,0.0,0.0,-0.0,-0.0,100000.0,99886.63256271115,100000.0,0.0,-0.013940692949097144
2011-03-04,138.63,139.75,138.61,139.35,17457200,4.936988753927957,0.009083107430696735,0.009124484032152935,0.009735068770751809,0.009782608695652284,,,0.8315107124927269,,,,135.445,,0.1110559812340929,,-0.04174874485830933,67.18377042445337,0.9218963068848748,0.0044334184700700234,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009083107430696735,0.0,0.0,0.0,0.0,100000.0,100793.91357716879,100000.0,0.0,-0.004984210330115415
2011-03-07,140.31,140.61,139.28,139.72,14070000,4.939640419938631,0.0026516660106743473,0.002655184786508835,0.012386734781426156,0.012463768115942075,,,0.8320918261492876,,,,135.84799999999998,,0.10818098005402173,,-0.03504057808253834,68.91280291305384,-0.04684138899017816,0.004456433748549099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026516660106743473,0.0,0.0,0.0,0.0,100000.0,101061.1853718842,100000.0,0.0,-0.0023457607805635865
2011-03-08,139.65,139.66,138.83,139.36,10730400,4.937060513104193,-0.002579906834438539,-0.0025765817348982756,0.009806827946987617,0.009855072463768266,,,0.8014735221881079,,,,136.232,,0.10955104575181529,,-0.02428665108375207,65.06418204200932,-0.7845446795422414,0.004636273698886677,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002579906834438539,0.0,0.0,-0.0,-0.0,100000.0,100800.45692904682,100000.0,0.0,-0.004919615770732373
2011-03-09,139.92,139.95,138.94,139.41,8736400,4.937419231764997,0.00035871866080405823,0.0003587830080367116,0.010165546607791676,0.010217391304347956,,,0.7945394204778226,,,,136.5455,,0.10543780895400998,,-0.010893265237898068,65.37408228546309,-0.29241116732277467,0.004784904206422065,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035871866080405823,0.0,0.0,0.0,0.0,100000.0,100836.61593396484,100000.0,0.0,-0.00456266186790928
2011-03-10,138.5,138.5,136.85,137.77,15565400,4.925585628056508,-0.011833603708488738,-0.011763861989814162,-0.0016680571006970624,-0.0016666666666664831,,,0.725473404843101,,,,136.7805,,0.1165166249087007,,0.015180628776186145,48.94308017898145,-1.8486898051795804,0.006442129783760778,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011833603708488738,0.0,0.0,-0.0,-0.0,100000.0,99643.35538169723,100000.0,0.0,-0.016342272843997304
2011-03-11,137.28,138.93,137.18,138.22,10417400,4.928846618663249,0.003260990606740677,0.003266313420918765,0.0015929335060436145,0.0015942028985507228,,,0.6484098710108969,,,,137.049,,0.11592466997131626,,0.019377740520013724,52.70645028202186,0.1752388066163231,0.007309928930055039,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003260990606740677,0.0,0.0,0.0,0.0,100000.0,99968.29142762106,100000.0,0.0,-0.013134574235493695
2011-03-14,139.33,139.55,138.61,138.86,10243500,4.933466231325127,0.004619612661878492,0.004630299522500492,0.006212546167922106,0.006231884057971149,,,0.5570551875596212,,,,137.37599999999998,,0.11405048224530522,,0.011871950103977128,57.809736476677706,0.3072532634113882,0.007643404101444258,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004619612661878492,0.0,0.0,0.0,0.0,100000.0,100430.10621248647,100000.0,0.0,-0.008575638219061803
2011-03-15,135.35,136.94,135.23,136.27,23465100,4.914638211761729,-0.01882801956339808,-0.018651879590954934,-0.012615473395475973,-0.012536231884057836,,,0.3985376238124069,,,,137.542,,0.13619828475081822,,0.01886514416926648,38.44073025727837,-2.338229538151636,0.010484341583661478,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01882801956339808,0.0,0.0,-0.0,-0.0,100000.0,98539.20620796362,100000.0,0.0,-0.0272421954983028
2011-03-16,136.52,137.2,135.8,136.24,13394000,4.914418036354433,-0.00022017540729635243,-0.0002201511704703618,-0.012835648802772326,-0.012753623188405672,,,0.2602908619476846,,,,137.65550000000002,,0.13413468444382465,,0.021064354991956902,38.26936333971489,-0.12548180901369463,0.012579298646991446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022017540729635243,0.0,0.0,-0.0,-0.0,100000.0,98517.51029810213,100000.0,0.0,-0.027456372844109588
2011-03-17,136.56,137.08,136.25,136.97,9123200,4.91976192374673,0.005343887392297297,0.005358191426893644,-0.0074917614104750285,-0.00746376811594196,,,0.13877413230748034,,,,137.79899999999998,,0.1350860212243238,,0.028430909979941882,45.1363972146896,0.5035572605619535,0.01386665791499151,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005343887392297297,0.0,0.0,0.0,0.0,100000.0,99043.97677930468,100000.0,0.0,-0.022259209216492173
2011-03-18,138.14,138.83,137.76,138.37,18602000,4.929931256681293,0.010169332934562902,0.010221216324742599,0.002677571524087874,0.0026811594202897915,,,0.07363626572810344,,,,137.9655,,0.13739191172725676,,0.0321056141243726,55.97395025413314,1.0342517431065001,0.01422399990632443,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010169332934562902,0.0,0.0,0.0,0.0,100000.0,100051.18795433654,100000.0,0.0,-0.012316237591311953
2011-03-21,139.5,139.91,138.97,139.14,13743600,4.935480620495495,0.005549363814202124,0.005564790055647695,0.008226935338289998,0.0082608695652171,,,0.030131990159718063,,,,138.152,,0.1381649184263552,,0.03174690380992343,60.878237719293864,0.4814912204847673,0.014301814941436496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005549363814202124,0.0,0.0,0.0,0.0,100000.0,100606.40839633827,100000.0,0.0,-0.0068352210603261085
2011-03-22,138.89,139.36,138.67,139.05,9558200,4.934833580679974,-0.0006470398155213886,-0.0006468305304008215,0.007579895522768609,0.007608695652173925,,,-0.00022427202807294652,,,,138.29000000000002,,0.13697326571929308,,0.028813842665062383,59.97718138838441,-0.1911652674449366,0.014357587877549201,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006470398155213886,0.0,0.0,-0.0,-0.0,100000.0,100541.31204440923,100000.0,0.0,-0.007477838215673594
2011-03-23,139.61,140.55,139.55,140.34,11542800,4.944068049824143,0.009234469144169033,0.009277238403451848,0.016814364666937642,0.016956521739130315,,,0.03052526486118114,,,,138.43149999999997,,0.13722504132181354,,0.021362848785288307,67.84760788007455,0.9504340199705522,0.0138719307419047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009234469144169033,0.0,0.0,0.0,0.0,100000.0,101469.75768819761,100000.0,0.0,0.0
2011-03-24,140.34,141.28,138.83,139.22,17016500,4.936055415740521,-0.008012634083621961,-0.007980618497933634,0.008801730583315681,0.008840579710144736,,,-0.005206318971608776,,,,138.56850000000003,,0.1376432908968647,,0.017225312257958637,56.68136401333211,-1.03872672157136,0.013974811569207242,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008012634083621961,0.0,0.0,-0.0,-0.0,100000.0,100656.7176492883,100000.0,0.0,-0.008012634083621944
2011-03-25,139.98,140.24,138.66,139.26,13191900,4.936342689514401,0.00028727377388015896,0.0002873150409423708,0.00908900435719584,0.009130434782608443,,,-0.02128365285930168,,,,138.6625,,0.1360635885277503,,0.01038521914741699,56.97317506892909,-0.045771915093298,0.01411295317132974,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028727377388015896,0.0,0.0,0.0,0.0,100000.0,100685.6336844338,100000.0,0.0,-0.007727662129373793
2011-03-28,137.82,138.83,137.78,138.54,7663500,4.931159092594459,-0.005183596919941635,-0.005170185264972038,0.0039054074372542047,0.003913043478260603,,,-0.05307113494823269,,,,138.7065,,0.1375146434154824,,0.0016164465345985663,49.980434600023266,-0.6351675447556819,0.01446688122848191,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005183596919941635,0.0,0.0,-0.0,-0.0,100000.0,100163.71994378479,100000.0,0.0,-0.012871201963703272
2011-03-29,138.2,138.82,137.94,138.21,6349700,4.928774267615935,-0.0023848249785238806,-0.0023819835426590608,0.001520582458730324,0.0015217391304345185,0.24608603707558144,,-0.027938852099112763,,,,138.6155,,0.1226154194959852,,-0.004239326639943646,46.9339865162914,-0.2240670501572812,0.014978125860127258,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023848249785238806,0.0,0.0,-0.0,-0.0,100000.0,99924.84700252098,100000.0,0.0,-0.015225331378280462
2011-03-30,139.12,139.18,137.68,138.67,10756600,4.932097009765773,0.00332274214983741,0.0033282685768032394,0.004843324608567734,0.004855072463767707,0.26554111573596145,,0.010985975948251438,,,,138.553,,0.12342155048147642,,-0.009662735459994765,51.67188158881606,0.4850825885007954,0.014691935515279144,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00332274214983741,0.0,0.0,0.0,0.0,100000.0,100256.87150347231,100000.0,0.0,-0.011953179078758905
2011-03-31,140.06,140.4,139.78,139.86,15235800,4.940641922275721,0.008544912509948155,0.008581524482584646,0.013388237118515889,0.01347826086956494,0.2782791038777748,,0.031689519783618295,,,,138.6415,,0.11767892196115817,,-0.016155634819660637,61.84136408475872,1.0667770537791121,0.014309246347283717,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008544912509948155,0.0,0.0,0.0,0.0,100000.0,101113.5576989906,100000.0,0.0,-0.003510405438254509
2011-04-01,138.65,139.55,137.72,139.2,15739800,4.935911747900319,-0.004730174375401575,-0.004719004719004882,0.008658062743114314,0.00869565217391255,0.28733556045501424,,0.06667926408626344,,,,138.634,,0.11470676125872052,,-0.02135787486165754,54.50203195642718,-0.6471662302802139,0.014299692189017674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004730174375401575,0.0,0.0,-0.0,-0.0,100000.0,100635.27293935715,100000.0,0.0,-0.008223974983804712
2011-04-04,140.14,140.26,139.45,139.84,9685000,4.940498911907225,0.004587164006905731,0.0045977011494253706,0.013245226750020045,0.013333333333332975,0.2960725577914976,,0.12914176690882032,,,,138.64000000000001,,0.11551514281771433,,-0.02384711214770661,59.835435965860725,0.6244857729094055,0.012405163201744904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004587164006905731,0.0,0.0,0.0,0.0,100000.0,101096.9034412097,100000.0,0.0,-0.003674535698938462
2011-04-05,139.58,142.09,139.52,142.05,18334000,4.956179108300197,0.0156801963929718,0.01580377574370706,0.028925423142991846,0.029347826086956186,0.3098734831534586,,0.23746233996410568,,,,138.7745,,0.12757176042175256,,-0.019435733988292132,72.62241241341921,1.8322274680050858,0.010077856825952528,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156801963929718,0.0,0.0,0.0,0.0,100000.0,102682.12274188916,100000.0,0.0,0.0
2011-04-06,142.4,142.62,141.77,142.38,10718600,4.958499539675727,0.002320431375530063,0.0023231256599787198,0.03124585451852191,0.03173913043478205,0.32549522960344046,,0.34831884730527596,,,,138.923,,0.12763998498890614,,-0.013893871565063217,74.04604502340199,0.15750338883418835,0.0082130330165478,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002320431375530063,0.0,0.0,0.0,0.0,100000.0,102920.38956120548,100000.0,0.0,0.0
2011-04-07,142.23,142.89,141.8,142.51,9489900,4.959412172685121,0.0009126330093938151,0.0009130495856159992,0.032158487527915725,0.032681159420289374,0.34316551514495275,,0.4073872199371584,,,,139.16000000000003,,0.11824382598398354,,-0.011301513772781635,74.64533625609194,-0.10454150383254672,0.0075773306465524905,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009126330093938151,0.0,0.0,0.0,0.0,100000.0,103014.3181060587,100000.0,0.0,0.0
2011-04-08,143.34,143.84,142.97,143.66,13129800,4.967449396646655,0.008037223961534501,0.008069609150235024,0.040195711489450225,0.04101449275362268,0.36512635739008964,,0.4955464287539114,,,,139.432,,0.12028261952875054,,-0.006633985574936951,79.48133224732918,0.805993159806024,0.0074294146770256895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008037223961534501,0.0,0.0,0.0,0.0,100000.0,103842.26725192185,100000.0,0.0,0.0
2011-04-11,143.28,143.49,142.28,142.64,10114500,4.9603239735548845,-0.007125423091770777,-0.007100097452318099,0.03307028839767945,0.03362318840579648,0.37885136319819795,,0.5618068889538416,,,,139.62099999999998,,0.12396819797764598,,0.0021950287748828405,66.50048278523872,-1.0843930734514602,0.0075600607943342776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007125423091770777,0.0,0.0,-0.0,-0.0,100000.0,103102.34716294317,100000.0,0.0,-0.0071254230917707495
2011-04-12,142.74,142.82,140.75,141.61,14950500,4.953076800234967,-0.0072471733199170885,-0.007220975883342473,0.02582311507776236,0.02615942028985474,0.384357207475477,,0.5168841555680098,,,,139.88799999999998,,0.10421866419029373,,-0.0047066607560286135,55.86900014801197,-1.3966307527009547,0.008467545464570424,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0072471733199170885,0.0,0.0,-0.0,-0.0,100000.0,102355.14658336306,100000.0,0.0,-0.014320957235564013
2011-04-13,142.39,142.53,141.48,141.9,13888800,4.955122584165997,0.002045783931029277,0.002047877974719281,0.027868899008791637,0.028260869565217117,0.3921724692384709,,0.46388397602867726,,,,140.171,,0.10391086993050579,,-0.009621044026485696,58.04787210666557,0.0016127271572689318,0.008824442255909552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002045783931029277,0.0,0.0,0.0,0.0,100000.0,102564.54309750145,100000.0,0.0,-0.012304470888724297
2011-04-14,142.35,143.83,142.23,143.81,14174200,4.9684929838982885,0.013370399732291816,0.0134601832276251,0.04123929874108345,0.04210144927536197,0.4055766654304859,,0.4648554009263538,,,,140.51299999999998,,0.11096703119077686,,-0.012496398624657876,69.49395957239446,1.5641531677992355,0.008581411521024538,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013370399732291816,0.0,0.0,0.0,0.0,100000.0,103935.8720370749,100000.0,0.0,0.0
2011-04-15,143.88,145.12,143.57,145.05,19127200,4.977078510567413,0.008585526669124377,0.008622488005006756,0.04982482541020783,0.05108695652173889,0.4133829462346073,,0.5187314553466537,,,,140.847,,0.10963765146296514,,-0.01701238357808077,74.67076026951922,0.9017799566171104,0.007867031611385304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008585526669124377,0.0,0.0,0.0,0.0,100000.0,104828.21623832792,100000.0,0.0,0.0
2011-04-18,145.19,146.07,144.63,145.93,17343100,4.983127054679654,0.006048544112241316,0.006066873491899383,0.055873369522449146,0.05746376811594178,0.42172881056607164,,0.5985965673275283,,,,141.1865,,0.10984453062196853,,-0.02048410330958721,77.76104735871576,0.5298349877436014,0.00674064612022303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006048544112241316,0.0,0.0,0.0,0.0,100000.0,105462.27432845302,100000.0,0.0,0.0
2011-04-19,145.73,146.24,145.18,145.93,10957300,4.983127054679654,0.0,0.0,0.055873369522449146,0.05746376811594178,0.4263768427947422,,0.6578316510884366,,,,141.5305,,0.10963166209527617,,-0.016685898350126627,77.7610473574718,-0.34964129301264013,0.005943220282690852,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,105462.27432845302,100000.0,0.0,0.0
2011-04-20,146.37,146.84,145.74,146.5,13903200,4.987025428457122,0.003898373777468045,0.003905982320290491,0.05977174329991719,0.06159420289855033,0.43020260214589523,,0.7495436622640971,,,,141.8385,,0.10682954365302658,,-0.012179974436492918,79.87810881669438,0.2601190792542602,0.005872502079592501,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003898373777468045,0.0,0.0,0.0,0.0,100000.0,105873.4056932072,100000.0,0.0,0.0
2011-04-21,146.55,147.06,146.32,146.74,10113900,4.9886623132858485,0.0016368848287262594,0.0016382252559727917,0.06140862812864345,0.06333333333333302,0.43650789496702913,,0.7989880239347894,,,,142.2145,,0.09992513550472908,,-0.014316063865033793,80.76759072796614,-0.15782504597360464,0.005456468611281312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016368848287262594,0.0,0.0,0.0,0.0,100000.0,106046.708264752,100000.0,0.0,0.0
2011-04-25,147.58,147.58,146.42,146.87,15596800,4.989547841765771,0.0008855284799222929,0.0008859206760256644,0.06229415660856574,0.06427536231884035,0.43095707432670427,,0.8328280899742009,,,,142.595,,0.09976151063462735,,-0.013322539749418725,81.28465690983658,-0.282403012438141,0.005372744192654913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008855284799222929,0.0,0.0,0.0,0.0,100000.0,106140.61564512245,100000.0,0.0,0.0
2011-04-26,146.47,146.62,145.48,146.38,16243600,4.986205980173081,-0.0033418615926894546,-0.0033362837883843532,0.05895229501587629,0.06072463768115921,0.42986696994310347,,0.813850242524275,,,,142.98700000000002,,0.09804025114184045,,-0.008548780663519696,72.77529399313555,-0.9867632726631373,0.005446231408391727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033418615926894546,0.0,0.0,-0.0,-0.0,100000.0,105785.9083982736,100000.0,0.0,-0.0033418615926894503
2011-04-27,147.4,149.21,146.52,149.2,21945900,5.005287687769661,0.019081707596579456,0.01926492690258219,0.07803400261245574,0.08115942028985468,0.4336817763432608,,0.8332175761619044,,,,143.5365,,0.1117715264284916,,-0.005812001137185268,83.93981276603809,2.1667599713384766,0.005446231408391727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019081707596579456,0.0,0.0,0.0,0.0,100000.0,107804.484170168,100000.0,0.0,0.0
2011-04-28,149.3,150.0,148.6,149.82,20759300,5.009434573519737,0.004146885750076379,0.004155495978552359,0.08218088836253212,0.08565217391304314,0.44031433069966724,,0.8517401554166975,,,,144.094,,0.11176062555274391,,-0.00416780908560727,85.45315170545854,0.03977234528260314,0.005446231408391727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004146885750076379,0.0,0.0,0.0,0.0,100000.0,108251.53704936759,100000.0,0.0,0.0
2011-04-29,149.9,153.03,149.75,152.37,27601200,5.026311773481264,0.01687719996152648,0.017020424509411436,0.0990580883240586,0.10413043478260842,0.4508734319476671,,0.935713545413172,,,,144.71949999999998,,0.1199965825162347,,0.005109258899188806,89.9481390477741,1.6660383185188985,0.005446231408391727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01687719996152648,0.0,0.0,0.0,0.0,100000.0,110078.51988629236,100000.0,0.0,0.0
2011-05-02,151.48,153.61,150.36,150.41,24094000,5.013364898667122,-0.012946874814141474,-0.012863424558640202,0.08611121350991713,0.08992753623188365,0.4596006264293369,,0.9217927065281969,,,,145.28,,0.1312039109648665,,0.01783060327919181,70.60038945321045,-2.0350139980159723,0.006154652243256724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012946874814141474,0.0,0.0,-0.0,-0.0,100000.0,108653.34706959855,100000.0,0.0,-0.012946874814141493
2011-05-03,150.43,150.97,148.85,149.88,24215600,5.009834973925487,-0.003529924741635604,-0.003523701881523844,0.08258128876828152,0.08608695652173881,0.463314136248689,,0.8840655550681279,,,,145.78199999999998,,0.13375649174635618,,0.029033946625223038,66.16018765091322,-0.8303866855893335,0.00651231544652862,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003529924741635604,0.0,0.0,-0.0,-0.0,100000.0,108269.80893151605,100000.0,0.0,-0.01643109806204382
